actor_id,name
1305,Eileen Atkins
1306,Eileen Brennan
1307,Eileen Heckart
1308,Eiros
1309,Ekkehardt Belle
1310,Elaine Hendrix
1311,Elana Eden
1312,Elden Henson
1313,Eleanor Bron
1314,Eleanor Parker
1315,Elena Lyandres
1316,Elga Andersen
1317,Eli Wallach
1318,Elias Koteas
1319,Elijah Wood
1320,Elisabeth Bergner
1321,Elisabeth Shue
1322,Elisha Cuthbert
1323,Elissa Landi
1324,Elizabeth A. Jaeger
1325,Elizabeth Ashley
1326,Elizabeth Banks
1327,Elizabeth Berkley
1328,Elizabeth Berridge
1329,Elizabeth Daily
1330,Elizabeth Hurley
1331,Elizabeth Lawrence
1332,Elizabeth McGovern
1333,Elizabeth Perkins
1334,Elizabeth Peña
1335,Elizabeth Reaser
1336,Elizabeth Taylor
1337,Elke Sommer
1338,Ella Raines
1339,Elle Macpherson
1340,Ellen Barkin
1341,Ellen Burstyn
1342,Ellen DeGeneres
1343,Ellen Drew
1344,Ellen Greene
1345,Ellen Hamilton Latzen
1346,Ellen Page
1347,Ellen Sandweiss
1348,Ellen Widmann
1349,Ellie Raab
1350,Elliott Gould
1351,Elliott Grey
1352,Elliott Reid
1353,Elpidia Carrillo
1354,Elroy 'Crazylegs' Hirsch
1355,Elsa Lancaster
1356,Elsa Lanchester
1357,Elsa Martinelli
1358,Elton John
1359,Elvis Presley
1360,Embeth Davidtz
1361,Emer Mccourt
1362,Emil Jannings
1363,Emil Marwa
1364,Emile Hirsch
1365,Emilie de Ravin
1366,Emilio Estevez
1367,Emily Ann Lloyd
1368,Emily Blunt
1369,Emily Browning
1370,Emily Lloyd
1371,Emily Shelton
1372,Emily Watson
1373,Emma Caulfield
1374,Emma Danieli
1375,Emma Sjöberg
1376,Emma Thompson
1377,Emmanuelle Béart
1378,Emmanuelle Seigner
1379,Enrique Castillo
1380,Enver Gjokaj
1381,Eric Bogosian
1382,Eric Christmas
1383,Eric Idle
1384,Eric Porter
1385,Eric Roberts
1386,Eric Schweig
1387,Eric Stoltz
1388,Eric Thal
1389,Erich von Stroheim
1390,Erik Rhodes
1391,Erika Eleniak
1392,Erika Gabaldon
1393,Erinn Bartlett
1394,Erland Josephson
1395,Erna Haffner
1396,Ernest Borgnine
1397,Ernest Thesiger
1398,Ernest Torrence
1399,Ernie Dingo
1400,Ernie Hudson
1401,Ernie Kovacs
1402,Ernst-Hugo Järegård
1403,Errol Flynn
1404,Eru Potaka-Dewes
1405,Esai Morales
1406,Esha Deol
1407,Esmond Knight
1408,Essie Davis
1409,Essy Persson
1410,Estella Warren
1411,Estelle Getty
1412,Estelle Parsons
1413,Estelle Taylor
1414,Esther Williams
1415,Eszter Balint
1416,Ethan Embry
1417,Ethan Hawke
1418,Ethan Phillips
1419,Ethan Randall
1420,Ethel Waters
1421,Eugene Brell
1422,Eugene Levy
1423,Eugene Pallette
1424,Eugenie Besserer
1425,Eunice Gayson
1426,Eva Bartok
1427,Eva Green
1428,Eva Igo
1429,Eva Longoria Parker
1430,Eva Marie Saint
1431,Eva Mendes
1432,Evan C. Kim
1433,Eve Arden
1434,Eve Gordon
1435,Evelyn Del Rio
1436,Evelyn Keyes
1437,Everett McGill
1438,Everett Sloane
1439,Ewan McGregor
1440,Ewen Bremner
1441,F. Murray Abraham
1442,Fabian Forte
1443,Fabiana Udenio
1444,Fabio Testi
1445,Fairuza Balk
1446,Faith Domergue
1447,Famke Janssen
1448,Fardeen Khan
1449,Farley Granger
1450,Farrah Fawcett
1451,Fay Bainter
1452,Fay Compton
1453,Fay Wray
1454,Faye Dunaway
1455,Felicia Farr
1456,Felipe Pazos
1457,Felix Bressart
1458,Fernando Rey
1459,Finlay Currie
1460,Finn Carter
1461,Fintan Halpenny
1462,Fiona Hutchison
1463,Fiona Lewis
1464,Fiona Shaw
1465,Fionnula Flanagan
1466,Fisher Stevens
1467,Flea
1468,Flora Robson
1469,Forest Whitaker
1470,Forrest Tucker
1471,Fran Drescher
1472,Franca Bettoia
1473,Frances Bay
1474,Frances Conroy
1475,Frances Fisher
1476,Frances McDormand
1477,Frances O'Connor
1478,Frances O’Connor
1479,Frances Sternhagen
1480,Francesca Annis
1481,Francesca Brown
1482,Francis Capra
1483,Francis Matthews
1484,Francisco P. Cardoza
1485,Franco Interlenghi
1486,Francois Barre-Sinnousi
1487,Frank Adu
1488,Frank C. Turner
1489,Frank Finlay
1490,Frank Gallacher
1491,Frank Langella
1492,Frank Lovejoy
1493,Frank Maxwell
1494,Frank McHugh
1495,Frank McRae
1496,Frank Morgan
1497,Frank Oz
1498,Frank Puglia
1499,Frank Reicher
1500,Frank Shannon
1501,Frank Silvera
1502,Frank Sinatra
1503,Frank Vincent
1504,Frank Whaley
1505,Frankie Avalon
1506,Frankie Thorn
1507,Franklyn Seales
1508,François Berléand
1509,François Truffaut
1510,Françoise Dorléac
1511,Françoise Rosay
1512,Fred Astaire
1513,Fred Clark
1514,Fred Gwynne
1515,Fred MacMurray
1516,Fred Savage
1517,Fred Stone
1518,Fred Ward
1519,Freddie Jones
1520,Freddie Prinze Jr.
1521,Freddy Rodríguez
1522,Frederic Forrest
1523,Frederick Coffin
1524,Frederick Combs
1525,Frederick Forrest
1526,Frederick Piper
1527,Frederick Stafford
1528,Fredric March
1529,Fritz Weaver
1530,Frédéric Diefenthal
1531,Frédérique Bel
1532,Fulton Mackay
1533,Fyvush Finkel
1534,Gabriel Byrne
1535,Gabriel Casseus
1536,Gabriel Macht
1537,Gabriele Ferzetti
1538,Gabrielle Anwar
1539,Gabrielle Carteris
1540,Gabrielle Fitzpatrick
1541,Gabrielle Rose
1542,Gaby Hoffmann
1543,Gail O'Grady
1544,Gail Russell
1545,Gailard Sartain
1546,Gale Hansen
1547,Gale Sondergaard
1548,Garret Dillahunt
1549,Gary Bakewell
1550,Gary Busey
1551,Gary Cole
1552,Gary Cooper
1553,Gary Daniels
1554,Gary Farmer
1555,Gary Lahti
1556,Gary Littlejohn
1557,Gary Lockwood
1558,Gary Merrill
1559,Gary Oldman
1560,Gary Sinise
1561,Gawn Grainger
1562,Gaye Brown
1563,Gayle Hunnicutt
1564,Gaylen Ross
1565,Geena Davis
1566,Gemma Phoenix
1567,Gena Rowlands
1568,Gene Barry
1569,Gene Davis
1570,Gene Dynarski
1571,Gene Evans
1572,Gene Hackman
1573,Gene Kelly
1574,Gene Lockhart
1575,Gene Simmons
1576,Gene Tierney
1577,Gene Wilder
1578,Geneviève Bujold
1579,Geneviève Page
1580,Geoffrey Lewis
1581,Geoffrey Pierson
1582,Geoffrey Rush
1583,Geoffrey Toone
1584,George 'Buck' Flower
1585,George 'Red' Schwartz
1586,George Brent
1587,George C. Scott
1588,George Chakiris
1589,George Clooney
1590,George Coe
1591,George Cole
1592,George Dzundza
1593,George Gaynes
1594,George Grizzard
1595,George Hamilton
1596,George Harrison
1597,George Hines
1598,George Kennedy
1599,George Lazenby
1600,George Loros
1601,George Macready
1602,George Maharis
1603,George Moss
1604,George Murdock
1605,George Murphy
1606,George Nader
1607,George Newbern
1608,George Peppard
1609,George Rose
1610,George Sanders
1611,George Segal
1612,George Takei
1613,George Wendt
1614,George Wilson
1615,Georges Adet
1616,Georges Beller
1617,Georges Descrières
1618,Georges Guétary
1619,Georgina Cates
1620,Ger Ryan
1621,Gerald Mohr
1622,Gerald R. Molen
1623,Geraldine Brooks
1624,Geraldine Chaplin
1625,Geraldine Fitzgerald
1626,Geraldine Page
1627,Geraldine Smith
1628,Gerda Nicolson
1629,Gerrit Graham
1630,Gert Fröbe
1631,Gert Van den Bergh
1632,Gesine Cukrowski
1633,Gia Carides
1634,Giacomo Rossi-Stuart
1635,Giancarlo Esposito
1636,Giancarlo Giannini
1637,Gianna Maria Canale
1638,Gibson Gowland
1639,Gig Young
1640,Gigi Perreau
1641,Gila Golan
1642,Gilbert Roland
1643,Gilles Ségal
1644,Gillian Anderson
1645,Gina Gershon
1646,Gina Lollobrigida
1647,Gina Mantegna
1648,Ginger Rogers
1649,Giovanni Ribisi
1650,Gisele Lindley
1651,Giuseppe Andrews
1652,Gladys George
1653,Glen Berry
1654,Glen Cavender
1655,Glenda Farrell
1656,Glenda Jackson
1657,Glenn Anders
1658,Glenn Close
1659,Glenn Ford
1660,Glenn Miller
1661,Glenn Plummer
1662,Glenn Quinn
1663,Glenne Headly
1664,Gloria Hendry
1665,Gloria Stuart
1666,Gloria Swanson
1667,Gloria Talbott
1668,Glynis Johns
1669,Godfrey Tearle
1670,Gokor Chivichyan
1671,Goldie Hawn
1672,Googie Withers
1673,Gordon Jackson
1674,Gordon Scott
1675,Gordon Warnecke
1676,Gore Vidal
1677,Grace Jones
1678,Grace Kelly
1679,Graem McGavin
1680,Graham Chapman
1681,Graham Greene
1682,Grant Cramer
1683,Grant Piro
1684,Grant Sutherland
1685,Greg Butler
1686,Greg Germann
1687,Greg Kinnear
1688,Greg Wrangler
1689,Gregg Edelman
1690,Gregg Henry
1691,Gregory Hines
1692,Gregory Jones
1693,Gregory Peck
1694,Gregory Smith
1695,Gregory Sporleder
1696,Gregory Walcott
1697,Greta Garbo
1698,Greta Lind
1699,Greta Scacchi
1700,Gretchen Corbett
1701,Gretchen Mol
1702,Griff Barnett
1703,Griffin Dunne
1704,Groucho Marx
1705,Grover Dale
1706,Guillaume Canet
1707,Guillermo Díaz
1708,Guy Davis
1709,Guy Madison
1710,Guy Pearce
1711,Guy Rolfe
1712,Guy Stockwell
1713,Gwen McGee
1714,Gwen Welles
1715,Gwyneth Paltrow
1716,Gyurme Tethong
1717,Géraldine Pailhas
1718,Gérard Barray
1719,Gérard Depardieu
1720,Günther Haack
1721,H.B. Halicki
1722,Hailee Steinfeld
1723,Haing S. Ngor
1724,Haji
1725,Hal Holbrook
1726,Haley Joel Osment
1727,Halle Berry
1728,Ham Larsen
1729,Hana Maria Pravda
1730,Hank Azaria
1731,Hank B. Marvin
1732,Hanna Schygulla
1733,Hannah Taylor-Gordon
1734,Hannes Jaenicke
1735,Hanno Pöschl
1736,Hans Conried
1737,Hans Man in 't Veld
1738,Hans Strydom
1739,Hansjörg Felmy
1740,Hardy Krüger
1741,Hardy Krüger Jr.
1742,Hark Bohm
1743,Harlan Warde
1744,Harland Williams
1745,Harley Jane Kozak
1746,Harold Gould
1747,Harold J. Stone
1748,Harold Perrineau
1749,Harold Ramis
1750,Harold Warrender
1751,Harpo Marx
1752,Harriet Lenabe
1753,Harrison Ford
1754,Harrison Page
1755,Harry Andrews
1756,Harry Belafonte
1757,Harry Bellaver
1758,Harry Connick Jr.
1759,Harry Crosby
1760,Harry Dean Stanton
1761,Harry Eden
1762,Harry Ellerbe
1763,Harry Guardino
1764,Harry H. Corbett
1765,Harry Hadden-Paton
1766,Harry Hamlin
1767,Harry Liedtke
1768,Harry Morgan
1769,Hart Bochner
1770,Hartley Power
1771,Harve Presnell
1772,Harvey Fierstein
1773,Harvey Keitel
1774,Harvey Korman
1775,Hattie Jacques
1776,Haviland Morris
1777,Haya Harareet
1778,Hayden Rorke
1779,Hayley Mills
1780,Hazel Court
1781,Heath Ledger
1782,Heather Angel
1783,Heather Donahue
1784,Heather Graham
1785,Heather Langenkamp
1786,Heather Locklear
1787,Heather Matarazzo
1788,Heather Mitchell
1789,Heather O'Rourke
1790,Hector Elizondo
1791,Hedy Lamarr
1792,Heidi Kling
1793,Heidi von Palleske
1794,Heike Makatsch
1795,Helen Boston
1796,Helen Chandler
1797,Helen Flint
1798,Helen Hayes
1799,Helen Hunt
1800,Helen Mirren
1801,Helen Morse
1802,Helen Shaver
1803,Helen Slater
1804,Helen Vinson
1805,Helena Bergström
1806,Helena Bonham Carter
1807,Helena Carter
1808,Helena Kallianiotes
1809,Helmut Griem
1810,Henry Beckman
1811,Henry Czerny
1812,Henry Edwards
1813,Henry Fonda
1814,Henry Gibson
1815,Henry Hull
1816,Henry Jones
1817,Henry Rollins
1818,Henry Silva
1819,Henry Thomas
1820,Henry Travers
1821,Henry Winkler
1822,Herb Edelman
1823,Herbert Lom
1824,Herbert Marshall
1825,Herschel Bernardi
1826,Hervé Villechaize
1827,Hetta Charnley
1828,Hetty Bower
1829,Heydon Prowse
1830,Hideo Sakaki
1831,Hidetoshi Nishijima
1832,Hilary Mason
1833,Hilary Swank
1834,Hildegard Knef
1835,Hildegarde Neil
1836,Hobart Bosworth
1837,Holly Hunter
1838,Holly Marie Combs
1839,Hollye Holmes
1840,Honor Blackman
1841,Hope Davis
1842,Hope Lange
1843,Horst Buchholz
1844,Horst Janson
1845,Horst Schulze
1846,Howard Da Silva
1847,Howard Keel
1848,Howard Lloyd-Lewis
1849,Howard Stern
1850,Hoyt Axton
1851,Hugh B. Holub
1852,Hugh Beaumont
1853,Hugh Dillon
1854,Hugh Edwards
1855,Hugh Fraser
1856,Hugh Grant
1857,Hugh Griffith
1858,Hugh Keays-Byrne
1859,Hugh Laurie
1860,Hugh Marlowe
1861,Hugh O'Brian
1862,Hugh Sinclair
1863,Hughie Restorick
1864,Hugo Weaving
1865,Hume Cronyn
1866,Humphrey Bogart
1867,Hunter Carson
1868,Hurd Hatfield
1869,Hyeon-jun Shin
1870,Hylda Baker
1871,Hywell Bennett
1872,Hélène Vincent
1873,Iain Glen
1874,Iain Quarrier
1875,Ian Abercrombie
1876,Ian Bannen
1877,Ian Charleson
1878,Ian Hart
1879,Ian Hendry
1880,Ian Holm
1881,Ian Hunter
1882,Ian McDiarmid
1883,Ian Richardson
1884,Ice Cube
1885,Ice-T
1886,Igor Petrenko
1887,Ihsa Koppikar
1888,Ike Eisenmann
1889,Ilan Mitchell-Smith
1890,Illeana Douglas
1891,Ilona Elkin
1892,Ilona Massey
1893,Iman
1894,Imogen Claire
1895,Ina Balin
1896,Inga Swenson
1897,Inge Landgut
1898,Inger Stevens
1899,Ingrid Bergman
1900,Ione Skye
1901,Irene Bedard
1902,Irene Cara
1903,Irene Champlin
1904,Irene Dunne
1905,Irene Kane
1906,Irene Miracle
1907,Irene Worth
1908,Iris Adrian
1909,Iris Churn
1910,Irving Metzman
1911,Isabel Glasser
1912,Isabell Jewell
1913,Isabella Rossellini
1914,Isabelle Adjani
1915,Isabelle De Valvert
1916,Isabelle Huppert
1917,Isaiah Washington
1918,Isela Vega
1919,Ivan Bonar
1920,Ivan Rassimov
1921,Ivana Milicevic
1922,Izabella Scorupco
1923,J. Carrol Naish
1924,J. Trevor Edmond
1925,J.D. Cannon
1926,J.E. Freeman
1927,J.L. Reate
1928,J.T. Walsh
1929,Jacinda Barrett
1930,Jack Benny
1931,Jack Black
1932,Jack Carson
1933,Jack Cassidy
1934,Jack Elam
1935,Jack Hawkins
1936,Jack Kehoe
1937,Jack Klugman
1938,Jack Kruschen
1939,Jack Lambert
1940,Jack Lemmon
1941,Jack Lord
1942,Jack MacGowran
1943,Jack McClelland
1944,Jack Mullaney
1945,Jack Nance
1946,Jack Nicholson
1947,Jack Oakie
1948,Jack Palance
1949,Jack Thibeau
1950,Jack Thompson
1951,Jack Warden
1952,Jack Warner
1953,Jack Webb
1954,Jack Weston
1955,Jackie Chan
1956,Jackie Coogan
1957,Jackie Cooper
1958,Jackie Gleason
1959,Jackie Guerra
1960,Jackie Lyn Dufton
1961,Jackie Sawiris
1962,Jackson Hurst
1963,Jacqueline Bisset
1964,Jacqueline McKenzie
1965,Jacqueline Obradors
1966,Jacqueline Pearce
1967,Jacqueline Sassard
1968,Jacqueline Tong
1969,Jacquelyn Hyde
1970,Jacques Roux
1971,Jacques Weber
1972,Jada Pinkett Smith
1973,Jaime King
1974,Jake Blundell
1975,Jake Busey
1976,Jake Gyllenhaal
1977,Jakob Cedergren
1978,James Arness
1979,James Aubrey
1980,James Badge Dale
1981,James Belushi
1982,James Bolam
1983,James Booth
1984,James Broderick
1985,James Brolin
1986,James Brown
1987,James Caan
1988,James Cagney
1989,James Caitlin
1990,James Carpenter
1991,James Coburn
1992,James Coco
1993,James Craig
1994,James Cromwell
1995,James Dean
1996,James Donald
1997,James Doohan
1998,James Duval
1999,James Earl Jones
2000,James Edwards
2001,James Fillmore
2002,James Fleet
2003,James Fox
2004,James Franciscus
2005,James Gammon
2006,James Gandolfini
2007,James Garner
2008,James Gleason
2009,James Hampton
2010,James Hong
2011,James Keach
2012,James Larkin
2013,James LeGros
2014,James Madio
2015,James Mason
2016,James McAvoy
2017,James McIntyre
2018,James Olson
2019,James Purefoy
2020,James Rebhorn
2021,James Remar
2022,James Robertson Justice
2023,James Russo
2024,James Sikking
2025,James Simmons
2026,James Spader
2027,James Stacy
2028,James Stewart
2029,James Villiers
2030,James Whitmore
2031,James Woods
2032,Jameson Parker
2033,Jamey Sheridan
2034,Jami Gertz
2035,Jamie Bell
2036,Jamie Foreman
2037,Jamie Foxx
2038,Jamie Gillis
2039,Jamie Lee Curtis
2040,Jamie Renée Smith
2041,Jamie Smith
2042,Jamyang Jamtsho Wangchuk
2043,Jan Rubes
2044,Jan Stuart Schwartz
2045,Jan-Michael Vincent
2046,Jana Taylor
2047,Jane Adams
2048,Jane Alexander
2049,Jane Asher
2050,Jane Birkin
2051,Jane Curtin
2052,Jane Darwell
2053,Jane Fonda
2054,Jane Galloway Heitz
2055,Jane Greer
2056,Jane Horrocks
2057,Jane Krakowski
2058,Jane Merrow
2059,Jane Mortifee
2060,Jane Randolph
2061,Jane Rose
2062,Jane Russell
2063,Jane Seymour
2064,Jane Wyman
2065,Janeane Garofalo
2066,Janet Bartley
2067,Janet Jones
2068,Janet Landgard
2069,Janet Leigh
2070,Janet Margolin
2071,Janet Munro
2072,Janet Suzman
2073,Janette Scott
2074,Janice Logan
2075,Janina Sachau
2076,Janine Turner
2077,Janusz Pawłak
2078,Jared Harris
2079,Jared Leto
2080,Jared Padalecki
2081,Jarlath Conroy
2082,Jarmila Novotna
2083,Jasen Fisher
2084,Jason Alexander
2085,Jason Beghe
2086,Jason Biggs
2087,Jason Durr
2088,Jason Gedrick
2089,Jason Isaacs
2090,Jason James Richter
2091,Jason Lee
2092,Jason Lively
2093,Jason London
2094,Jason Mewes
2095,Jason Miller
2096,Jason Patric
2097,Jason Priestley
2098,Jason Robards
2099,Jason Schwartzman
2100,Jason Scott Lee
2101,Jason Statham
2102,Jay C. Flippen
2103,Jay Mohr
2104,Jay O. Sanders
2105,Jay Patterson
2106,Jay Thomas
2107,Jayne Mansfield
2108,Jean Adair
2109,Jean Anderson
2110,Jean Arthur
2111,Jean Brooks
2112,Jean Carson
2113,Jean Hagen
2114,Jean Lenauer
2115,Jean Louisa Kelly
2116,Jean Marsh
2117,Jean Peters
2118,Jean Reno
2119,Jean Rogers
2120,Jean Seberg
2121,Jean Simmons
2122,Jean Taylor Smith
2123,Jean Wallace
2124,Jean Yanne
2125,Jean-Claude Van Damme
2126,Jean-François Balmer
2127,Jean-Hugues Anglade
2128,Jean-Marc Barr
2129,Jean-Pierre Cassel
2130,Jean-Pierre Léaud
2131,Jeanne Mauborgne
2132,Jeanne Moreau
2133,Jeanne Tripplehorn
2134,Jeannie Elias
2135,Jeff Anderson
2136,Jeff Bridges
2137,Jeff Cadiente
2138,Jeff Chandler
2139,Jeff Chase
2140,Jeff Cohen
2141,Jeff Conaway
2142,Jeff Daniels
2143,Jeff Fahey
2144,Jeff Goldblum
2145,Jeff Morrow
2146,Jeffrey Allen
2147,Jeffrey Combs
2148,Jeffrey Falcon
2149,Jeffrey Force
2150,Jeffrey Hunter
2151,Jeffrey Jones
2152,Jeffrey Tambor
2153,Jeffrey Wright
2154,Jena Malone
2155,Jenna Elfman
2156,Jennie Linden
2157,Jennifer Aniston
2158,Jennifer Baxter
2159,Jennifer Beals
2160,Jennifer Billingsley
2161,Jennifer Clay
2162,Jennifer Connelly
2163,Jennifer Coolidge
2164,Jennifer Dale
2165,Jennifer Daniel
2166,Jennifer Delora
2167,Jennifer Ehle
2168,Jennifer Esposito
2169,Jennifer Garner
2170,Jennifer Grey
2171,Jennifer Jason Leigh
2172,Jennifer Jones
2173,Jennifer Lopez
2174,Jennifer Love Hewitt
2175,Jennifer O'Neill
2176,Jennifer Rubin
2177,Jennifer Salt
2178,Jennifer Saunders
2179,Jennifer Tilly
2180,Jennifer Warren
2181,Jenny Agutter
2182,Jenny Levine
2183,Jenny Lewis
2184,Jenny Runacre
2185,Jenny Wright
2186,Jensen Ackles
2187,Jeremy Davies
2188,Jeremy Irons
2189,Jeremy Kemp
2190,Jeremy Lloyd
2191,Jeremy London
2192,Jeremy Northam
2193,Jeremy Piven
2194,Jeremy Sisto
2195,Jeremy Slate
2196,Jeremy Theobald
2197,Jeroen Krabbé
2198,Jerome Eden
2199,Jerry Adler
2200,Jerry Butler
2201,Jerry Daugirda
2202,Jerry Kemp
2203,Jerry Lacy
2204,Jerry Levine
2205,Jerry Lewis
2206,Jerry Mayer
2207,Jerry Nelson
2208,Jerry O'Connell
2209,Jerry Orbach
2210,Jerry Reed
2211,Jerry Stiller
2212,Jesse Borrego
2213,Jesse Bradford
2214,Jesse James
2215,Jesse Metcalfe
2216,Jesse Vint
2217,Jesse White
2218,Jessica Bowman
2219,Jessica Campbell
2220,Jessica Harper
2221,Jessica Lange
2222,Jessica Stroup
2223,Jessica Tandy
2224,Jessie Matthews
2225,Jessie Royce Landis
2226,Jharana Das
2227,Jill Clayburgh
2228,Jill Haworth
2229,Jill Ireland
2230,Jill St. John
2231,Jim Armenti
2232,Jim Backus
2233,Jim Breuer
2234,Jim Broadbent
2235,Jim Brown
2236,Jim Carrey
2237,Jim Carter
2238,Jim Dale
2239,Jim Farley
2240,Jim Henson
2241,Jim Hutton
2242,Jim McKrell
2243,Jim R. Coleman
2244,Jim Varney
2245,Jim Watkins
2246,Jimi Mistry
2247,Jimmi Harkishin
2248,Jimmy Cliff
2249,Jimmy Nail
2250,Jimmy Somerville
2251,Jo Morrow
2252,Jo Van Fleet
2253,Jo-Ann Robinson
2254,JoBeth Williams
2255,Joachim Fuchsberger
2256,Joan Allen
2257,Joan Bennett
2258,Joan Blondell
2259,Joan Chen
2260,Joan Collins
2261,Joan Crawford
2262,Joan Cusack
2263,Joan Fontaine
2264,Joan Freeman
2265,Joan Greenwood
2266,Joan Hackett
2267,Joan Hapkett
2268,Joan Jett
2269,Joan Lorring
2270,Joan O'Brien
2271,Joan Plowright
2272,Joan Severance
2273,Joan Sims
2274,Joan Taylor
2275,Joan Van Ark
2276,Joan Weldon
2277,Joanasie Salamonie
2278,Joanna Cassidy
2279,Joanna Gleason
2280,Joanna Pacula
2281,Joanna Pettet
2282,Joanne Dru
2283,Joanne Samuel
2284,Joanne Whalley
2285,Joannelle Nadine Romero
2286,Joaquim de Almeida
2287,Joaquin Phoenix
2288,Jocelyn Lane
2289,Jock Mahoney
2290,Jodie Foster
2291,Joe Anderson
2292,Joe Aubel
2293,Joe Benoit
2294,Joe Breen
2295,Joe Dallesandro
2296,Joe Don Baker
2297,Joe E. Brown
2298,Joe Eales
2299,Joe Grifasi
2300,Joe Mantegna
2301,Joe Morton
2302,Joe Pantoliano
2303,Joe Pesci
2304,Joe Robinson
2305,Joe Strummer
2306,Joel Brooks
2307,Joel Grey
2308,Joel McCrea
2309,Joel Moore
2310,Joel Murray
2311,Joely Richardson
2312,Joey Bishop
2313,Joey Cramer
2314,Joey Heatherton
2315,Joey Lauren Adams
2316,Joey Ramone
2317,Johan Rabaeus
2318,Johanna Day
2319,Johanna Lixey
2320,John Adames
2321,John Agar
2322,John Alderton
2323,John Allen Nelson
2324,John Amos
2325,John Ashton
2326,John Barrymore
2327,John Beck
2328,John Belushi
2329,John Boylan
2330,John Bromfield
2331,John Buckwalter
2332,John C. McGinley
2333,John C. Reilly
2334,John Cameron Mitchell
2335,John Candy
2336,John Carradine
2337,John Carroll Lynch
2338,John Cassavetes
2339,John Cassisi
2340,John Castle
2341,John Cazale
2342,John Cleese
2343,John Colicos
2344,John Collin
2345,John Cullum
2346,John Cusack
2347,John Dall
2348,John David Carson
2349,John Diel
2350,John Doe
2351,John Fiedler
2352,John Finnegan
2353,John Forsythe
2354,John Fraser
2355,John Friedrich
2356,John Furey
2357,John Garfield
2358,John Gavin
2359,John Getz
2360,John Gielgud
2361,John Glover
2362,John Goodman
2363,John Gregson
2364,John Hallam
2365,John Hannah
2366,John Harkins
2367,John Heard
2368,John Hillerman
2369,John Hodiak
2370,John Houseman
2371,John Howard
2372,John Hubbard
2373,John Hurt
2374,John Huston
2375,John Ireland
2376,John Justin
2377,John Kani
2378,John Kapelos
2379,John Kerr
2380,John Larroquette
2381,John Lawrence
2382,John Lazar
2383,John Le Mesurier
2384,John Leguizamo
2385,John Lennon
2386,John Leyton
2387,John Limnidis
2388,John Lithgow
2389,John Loder
2390,John Lone
2391,John Longden
2392,John Louie
2393,John Lund
2394,John Lurie
2395,John Lynch
2396,John Mahoney
2397,John Malkovich
2398,John Marley
2399,John Matthews
2400,John McEnery
2401,John McGiver
2402,John McGuire
2403,John McIntire
2404,John McMartin
2405,John Meillon
2406,John Mills
2407,John Morris
2408,John Moulder-Brown
2409,John Mylong
2410,John Nolan
2411,John Omirah Miluwi
2412,John Osborne
2413,John P. Ryan
2414,John Pankow
2415,John Payne
2416,John Phillip Law
2417,John Pyper Ferguson
2418,John Randolph Jones
2419,John Ratzenberger
2420,John Rhys-Davies
2421,John Richardson
2422,John Ridgely
2423,John Ritter
2424,John Roselius
2425,John Russell
2426,John Savage
2427,John Saxon
2428,John Simm
2429,John Smith
2430,John Spencer
2431,John Steiner
2432,John Stockwell
2433,John Stuart
2434,John Sutton
2435,John Terry
2436,John Travolta
2437,John Turturro
2438,John Vernon
2439,John Warwick
2440,John Wayne
2441,John Wildman
2442,John Williams
2443,John Witherspoon
2444,John Wood
2445,John Woodvine
2446,John Wray
2447,John Zaremba
2448,Johnathon Schaech
2449,Johnny Depp
2450,Johnny Galecki
2451,Johnny Knoxville
2452,Johnny Ramone
2453,Jon Cryer
2454,Jon Cypher
2455,Jon Favreau
2456,Jon Finch
2457,Jon Hall
2458,Jon Heder
2459,Jon Lovitz
2460,Jon Polito
2461,Jon Stewart
2462,Jon Tenney
2463,Jon Voight
2464,Jonathan Bowater
2465,Jonathan Brandis
2466,Jonathan Firth
2467,Jonathan Frakes
2468,Jonathan Hale
2469,Jonathan Haze
2470,Jonathan Hyde
2471,Jonathan Jackson
2472,Jonathan Ke Quan
2473,Jonathan Penner
2474,Jonathan Pryce
2475,Jonathan Rhys Meyers
2476,Jonathan Sagall
2477,Jonathan Scott-Taylor
2478,Jonathan Silverman
2479,Jonathan Winters
2480,Jonny Lee Miller
2481,Jordan Warkol
2482,Jordana Brewster
2483,Jorge Rivero
2484,Josef Sommer
2485,Joseph A. Carpenter
2486,Joseph Ashton
2487,Joseph Bologna
2488,Joseph Cali
2489,Joseph Calleia
2490,Joseph Campanella
2491,Joseph Chan
2492,Joseph Cotten
2493,Joseph Cotton
2494,Joseph Fiennes
2495,Joseph Gordon-Levitt
2496,Joseph Latimore
2497,Joseph Mascolo
2498,Joseph Mazzello
2499,Joseph Nash
2500,Joseph Pilato
2501,Joseph Schildkraut
2502,Joseph Scoren
2503,Joseph Wiseman
2504,Josephine Hull
2505,Josh Albee
2506,Josh Brolin
2507,Josh Charles
2508,Josh Duhamel
2509,Josh Hartnett
2510,Josh Hutcherson
2511,Josh Lucas
2512,Josh Mosby
2513,Josh Pais
2514,Josh Stewart
2515,Joshua Leonard
2516,Joshua Rudoy
2517,Josiane Stoléru
2518,Joss Ackland
2519,José Ferrer
2520,José Lewgoy
2521,José Wilker
2522,Joy Ann Page
2523,Joy Boushel
2524,Joyce Carey
2525,Joyce Van Patten
2526,Juan Fernández
2527,Juano Hernandez
2528,Judd Hirsch
2529,Judd Nelson
2530,Jude Law
2531,Judge Reinhold
2532,Judi Bowker
